Mx4rnkRB3KgPQdeHH4EES_o7Mw,Screenwriters,Screenwriter
Mx4rvVjOxJwpEbGdrcN5Y29ycA,Engines,Engine
Mx4rFOwr9o12QdeYFMVwxtS1ag,Skiers,SnowSkier
Mx4rvVjbJ5wpEbGdrcN5Y29ycA,Gymnastics,GymnasticsSportsEvent
Mx4rRBmfmJFSEdqAAAACs71DGQ,Wind farms,WindPowerPlant
Mx4rvxfXtJwpEbGdrcN5Y29ycA,Essays,AcademicEssay
Mx4rwQCJAJwpEbGdrcN5Y29ycA,Minerals,Mineral
Mx4rvVioqJwpEbGdrcN5Y29ycA,Irish people,IrishPerson
Mx4rvVis2pwpEbGdrcN5Y29ycA,Sculptures,Sculpture
Mx4rwPflcJwpEbGdrcN5Y29ycA,Port cities,PortCity
Mx4rwH-3XJwpEbGdrcN5Y29ycA,Associations,Association
Mx4rvVih3JwpEbGdrcN5Y29ycA,Territories,Territory
Mx8Ngh4rvW-_IZwpEbGdrcN5Y29ycB4rvp9d55wpEbGdrcN5Y29ycA,Bass guitarists,"[:PlayerOfInstrumentFn, :""BassGuitar-Electric""]"
Mx4rwLSaF5wpEbGdrcN5Y29ycA,Music videos,MusicVideo
Mx4rdDJ92McaEdmAAAACs6hRjg,Racehorses,Racehorse
Mx4rvVib1JwpEbGdrcN5Y29ycA,Standards,Specification
Mx4rvVjj5pwpEbGdrcN5Y29ycA,Austrian people,AustrianPerson
Mx4rv0ThwJwpEbGdrcN5Y29ycA,Tennis tournaments,TennisTournament
Mx4rZYLIirWUEd2AAAAhm0vLxw,Music festivals,MusicFestival
Mx4rvVjrCJwpEbGdrcN5Y29ycA,Gods,God
Mx4rvx0OwZwpEbGdrcN5Y29ycA,Resorts,Resort-Attraction
Mx4rvf9sZJwpEbGdrcN5Y29ycA,Data,AspatialInformationStore
Mx4rtMHL_jGfQdiJauxyq4-H4A,Theologians,Theologian
Mx4rvrsIb5wpEbGdrcN5Y29ycA,Martial arts,MartialArtsActivity-Asian
Mx4rvVj0CJwpEbGdrcN5Y29ycA,Beverages,Drink
Mx4rNYbDytnPQdid8_vOtcg3Yg,Public libraries,PublicLibrary
Mx4rvVkJH5wpEbGdrcN5Y29ycA,Law schools,LawSchool
Mx4rvVjNdZwpEbGdrcN5Y29ycA,Polish people,PolishPerson
Mx4rwF3qynS8EdaAAACgyZzFrg,Musicals,PropositionalConceptualWork-MusicalGenre
Mx4rN9lf4CTeQdee4PjuZp8BLw,Historic sites,HistoricalSite
Mx4rvVjR9ZwpEbGdrcN5Y29ycA,Divers,Diver
Mx4rvVireZwpEbGdrcN5Y29ycA,Botanists,Botanist
Mx4rGyB6uGbnQdichKPFIDIErQ,Bus stations,BusStation
Mx4rvVkEdJwpEbGdrcN5Y29ycA,Motorcycles,Motorcycle
Mx4rvVjDRJwpEbGdrcN5Y29ycA,Turkish people,TurkishPerson
Mx4rkxcSEk9OEd2AAAACs6hRXg,Christian monasteries,Monastery-Residence-Christian
Mx4rv_SkJ5wpEbGdrcN5Y29ycA,Foreign ministers,MinisterOfForeignAffairs
Mx4rvViIt5wpEbGdrcN5Y29ycA,Shipping companies,ShippingOrganization
Mx4rIlMG-HS8EdaAAACgyZzFrg,Squadrons,Squadron-MilitaryEchelon
Mx4rvViNGpwpEbGdrcN5Y29ycA,Students,Student
Mx4rwEJs2ZwpEbGdrcN5Y29ycA,Nobel laureates,NobelPrizeWinner
Mx4rvVjC6pwpEbGdrcN5Y29ycA,Programming languages,AbstractProgrammingLanguage
Mx4rwOQYGpwpEbGdrcN5Y29ycA,Spies,Spy
Mx4rvVjB1JwpEbGdrcN5Y29ycA,Asteroids,Asteroid
Mx4rO3zfmCqeQdiCMc3qva_fYg,Timelines,Timeline
Mx4rvViS15wpEbGdrcN5Y29ycA,Straits,Strait
Mx4rvVjqYZwpEbGdrcN5Y29ycA,Israeli people,IsraeliPerson
Mx4rvVjgx5wpEbGdrcN5Y29ycA,Japanese people,JapanesePerson
Mx4rvViAE5wpEbGdrcN5Y29ycA,Controversies,ControversialAction
Mx4rvurrC5wpEbGdrcN5Y29ycA,Oil fields,OilField
Mx4rvw_jMpwpEbGdrcN5Y29ycA,Casinos,Casino-Organization
Mx8Ngh4rvW-_IZwpEbGdrcN5Y29ycB4rwQtnWpwpEbGdrcN5Y29ycA,Violinists,"[:PlayerOfInstrumentFn, :Violin]"
Mx4rvrPdMZwpEbGdrcN5Y29ycA,Radio programs,RadioShow-CW
Mx4rvViu6JwpEbGdrcN5Y29ycA,Non-profit organizations,NonProfitOrganization
Mx4rvgEAo5wpEbGdrcN5Y29ycA,Grasslands,Grassland
Mx4rvVjq95wpEbGdrcN5Y29ycA,Orchestras,Orchestra
Mx4rvVj2SZwpEbGdrcN5Y29ycA,Argentine people,ArgentinePerson
Mx4rvVjgJJwpEbGdrcN5Y29ycA,Amphibians,Amphibian
Mx4rwMg_TJwpEbGdrcN5Y29ycA,Inventors,Inventor
Mx4rvVkD65wpEbGdrcN5Y29ycA,Brazilian people,BrazilianPerson
Mx4rwLrP3JwpEbGdrcN5Y29ycA,Drummers,Drummer
Mx4rwMYaj5wpEbGdrcN5Y29ycA,Impact craters,ImpactCrater
Mx4rvVj7ZZwpEbGdrcN5Y29ycA,Editors,Editor
Mx4rwQCRtJwpEbGdrcN5Y29ycA,Television networks,TelevisionNetwork
Mx4rvViqgJwpEbGdrcN5Y29ycA,Farms,FarmTheOrganization
Mx4rvVjPMJwpEbGdrcN5Y29ycA,Children,HumanChild
Mx4rvVjQ3ZwpEbGdrcN5Y29ycA,Swiss people,SwissPerson
Mx4rwMU99JwpEbGdrcN5Y29ycA,Refugees,Refugee
Mx8Ngh4rvpcO4pwpEbGdrcN5Y29ycB4rwByumpwpEbGdrcN5Y29ycA,Professional wrestlers,"[:ProfessionalFn, :Wrestler]"
Mx4rvVic-pwpEbGdrcN5Y29ycA,Office buildings,OfficeBuilding
Mx4rwDAgt5wpEbGdrcN5Y29ycA,Opera singers,OperaSinger
Mx4rwQB8YpwpEbGdrcN5Y29ycA,Tribes,Tribe
Mx4rvbK69JwpEbGdrcN5Y29ycA,Atheists,Atheist
Mx4rwUQ-QJwpEbGdrcN5Y29ycA,Financial services,FinancialCompany
Mx4rvVi68pwpEbGdrcN5Y29ycA,Jurists,Judge
Mx8Ngx4rwIix25wpEbGdrcN5Y29ycB4rvVjcNpwpEbGdrcN5Y29ycB4rvVjOJpwpEbGdrcN5Y29ycA,Music awards,"[:SubcollectionOfAboutFn, :AwardPractice, :Music]"
Mx4rwMXTh5wpEbGdrcN5Y29ycA,Anarchists,Anarchist
Mx4r-C4VgA7jQdeWDMhv699I8Q,Philanthropists,Philanthropist
Mx4rvbMLCpwpEbGdrcN5Y29ycA,Special forces,MilitarySpecialForce
Mx4rwBoeX5wpEbGdrcN5Y29ycA,Comedy films,ComedyMovie
Mx4rvVjlEJwpEbGdrcN5Y29ycA,Conferences,Conference
Mx4rOijOfMjtEduAAADggVbxzQ,National forests,NationalForest
Mx4rvVjfiZwpEbGdrcN5Y29ycA,Belgian people,BelgianPerson
Mx4rtWvackq1EdiedwAH6RYvSQ,Councils,Council-Organization
Mx4rwQCPwpwpEbGdrcN5Y29ycA,Tankers,TankerShip
Mx4rw5xx4HSwEdaAAACgyZzFrg,Military ranks,MilitaryPersonTypeByRank
Mx4rvVjIe5wpEbGdrcN5Y29ycA,Alcoholic beverages,AlcoholicBeverage
Mx4rvVi495wpEbGdrcN5Y29ycA,Insects,Insect
Mx4rvgEUH5wpEbGdrcN5Y29ycA,Seasons,CalendarSeasonType
Mx4rwP1K_pwpEbGdrcN5Y29ycA,Trails,Trail
Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4r7wQOfEeAEdaAAABQ2sS97h4rvVjiz5wpEbGdrcN5Y29ycA,Singer-songwriters,"[:CollectionIntersection2Fn, :Songwriter, :Singer]"
Mx8Ngh4rvW-_IZwpEbGdrcN5Y29ycB4rwQrc2JwpEbGdrcN5Y29ycA,Saxophonists,"[:PlayerOfInstrumentFn, :Saxophone]"
Mx4rvViQlZwpEbGdrcN5Y29ycA,Electronics,ElectronicDevice
Mx4rvVjreZwpEbGdrcN5Y29ycA,Deserts,Desert
Mx4rvVjIJZwpEbGdrcN5Y29ycA,Trains,Train-TransportationDevice
Mx4rvvTIC5wpEbGdrcN5Y29ycA,Golf tournaments,GolfTournament
Mx4rfmWO_HS8EdaAAACgyZzFrg,Admirals,Admiral-Rank
Mx4rTY6RYCZXEdaAAACQJ5pcGA,Anglicans,AnglicanPerson
Mx4rgeLGglsLEdaAAACQJ5pZBw,Residential buildings,ResidentialBuilding
Mx4rGwcsMFkIQdiMCLmJUEZ9IQ,Dog breeds,DogTypeByBreed
Mx4rv_2oMpwpEbGdrcN5Y29ycA,Software companies,SoftwareVendor
Mx4rLvHKZDt6EdaAAACgye-oRQ,Brigades,Brigade-MilitaryEchelon
Mx4rTFCPhMcbEdmAAAACs6hRjg,Manuscripts,Manuscript-Handwritten
Mx4rwJRcvJwpEbGdrcN5Y29ycA,Fashion designers,FashionDesigner
Mx4rvViZvZwpEbGdrcN5Y29ycA,Emperors,Emperor-HeadOfState
Mx4rvViHWJwpEbGdrcN5Y29ycA,Danish people,DanishPerson
Mx4rlyOvVyp4EdiUfwAH6RYvSQ,Billionaires,Billionaire
Mx4rwP3Uz5wpEbGdrcN5Y29ycA,Floods,Flooding
Mx4rwSGf75wpEbGdrcN5Y29ycA,Portals,WebPortal
Mx4rPgKexCtlEdiUgQAH6RYvSQ,Sociologists,Sociologist
Mx4rvVj755wpEbGdrcN5Y29ycA,Scientists,Scientist
Mx4rpQGbI2qbEdeBwwACs6hRuw,Vice presidents,VicePresidentOfOrganization
Mx4rvVj4n5wpEbGdrcN5Y29ycA,Greek people,GreekPerson
Mx4rvVjPSJwpEbGdrcN5Y29ycA,Norwegian people,NorwegianPerson
Mx4rvVj8QZwpEbGdrcN5Y29ycA,Suburbs,SuburbanNeighborhood
Mx4rCcmt0tQNQdiWrZrp3Lg6Zg,Christian schools,ChristianSchool
Mx4rPgqxCp4CQdeGJ7qmqb-kbQ,Science museums,ScienceMuseum-Organization
Mx4rvm1tKJwpEbGdrcN5Y29ycA,Merchant ships,MerchantMarineShip-Bulk
Mx4rvrasypwpEbGdrcN5Y29ycA,Hoaxes,Hoax
Mx4rvVkKypwpEbGdrcN5Y29ycA,Desserts,DessertFood
Mx8Ngh4rwBtg95wpEbGdrcN5Y29ycB4rwEw8YpwpEbGdrcN5Y29ycA,Environmentalists,"[:BelieverFn, :Environmentalism]"
Mx4riqcWQizTQdiaMeD3tzQmJQ,Inscriptions,Inscription
Mx4rwB7x55wpEbGdrcN5Y29ycA,Names,Name
Mx4rvVji-pwpEbGdrcN5Y29ycA,Windmills,Windmill
Mx4rwQCasJwpEbGdrcN5Y29ycA,Ferries,Ferry
Mx4rvViGr5wpEbGdrcN5Y29ycA,Dances,Dancing
Mx4rvVi6npwpEbGdrcN5Y29ycA,Scottish people,ScottishPerson
Mx8Ngh4rvy05U5wpEbGdrcN5Y29ycB4rvVj7XJwpEbGdrcN5Y29ycA,Indian people,"[:CitizenFn, :India]"
Mx4rvVkB7pwpEbGdrcN5Y29ycA,Cinematographers,CameraOperator
Mx4rvVkEZZwpEbGdrcN5Y29ycA,Runners,Runner
Mx4rLHhrFCBjEdiNYwACs6hnlQ,Dioceses,Diocese-Catholic
Mx4rwG2l65wpEbGdrcN5Y29ycA,Methodists,MethodistPerson
Mx4rwGTeK5wpEbGdrcN5Y29ycA,Viscounts,Viscount
Mx4rvV_ogJwpEbGdrcN5Y29ycA,Mining companies,MiningOrganization
Mx4r0_P6OiwHQdiB9JrXL-idJA,Mountain climbers,MountainClimber
Mx4rvVjVWpwpEbGdrcN5Y29ycA,Materials,NaturalTangibleStuff
Mx4rpoP17rC7QdiJE4oTGQKogw,Ballet dancers,BalletDancer
Mx4rvViMW5wpEbGdrcN5Y29ycA,U-boats,Submarine
Mx4rvWUNKJwpEbGdrcN5Y29ycA,Cartoonists,Cartoonist
Mx4rvVyyu5wpEbGdrcN5Y29ycA,Government-owned companies,GovernmentOwnedCompany
Mx4rAE2OngxREdaAAABQ2rksLw,Political scandals,PoliticalScandal
Mx4rwP3rCpwpEbGdrcN5Y29ycA,Wineries,Winery
Mx4rvVjOAZwpEbGdrcN5Y29ycA,Cheeses,Cheese
Mx4rwP30q5wpEbGdrcN5Y29ycA,Convention centers,ConventionCenter
Mx4rvvm9OJwpEbGdrcN5Y29ycA,Poems,Poem-CW
Mx4rvVifc5wpEbGdrcN5Y29ycA,Encyclopedias,Encyclopedia
Mx4rvVi2CpwpEbGdrcN5Y29ycA,Chinese people,ChinesePerson
Mx4rwRczX5wpEbGdrcN5Y29ycA,Basketball coaches,BasketballCoach
Mx8Ngh4rvW-_IZwpEbGdrcN5Y29ycB4rvV7b45wpEbGdrcN5Y29ycA,Cellists,"[:PlayerOfInstrumentFn, :Cello]"
Mx4rvVj_zZwpEbGdrcN5Y29ycA,Chefs,Chef
Mx4rvef1DJwpEbGdrcN5Y29ycA,Television actors,ActorOnTV
Mx4rvVjTqJwpEbGdrcN5Y29ycA,Hungarian people,HungarianPerson
Mx4rvXjEMiTfQdeQH6duDrqoeQ,Rock formations,RockFormation
Mx4rvVkBXJwpEbGdrcN5Y29ycA,Psychologists,Psychologist
Mx4rvVjDcpwpEbGdrcN5Y29ycA,Supermarkets,GroceryStore
Mx4rvVjk3pwpEbGdrcN5Y29ycA,Librarians,Librarian
Mx4rwGENo5wpEbGdrcN5Y29ycA,Intelligence agencies,IntelligenceAgency
Mx4robUeoyBKEdiRAAACs5b6Bw,Illustrators,Illustrator
Mx4rvVjPapwpEbGdrcN5Y29ycA,Pakistani people,PakistaniPerson
Mx4rwFmUH5wpEbGdrcN5Y29ycA,Horror films,HorrorMovie
Mx4rshZ28GHNEdaAAACQJ5pZBw,Bankers,Banker
Mx4rvyKgTpwpEbGdrcN5Y29ycA,Card games,CardGame
Mx4rvVjoEZwpEbGdrcN5Y29ycA,Surgeons,Surgeon
Mx4rmQV06PDvQdaeGvyxZM_BCA,Islamists,Islamist
Mx4rPFz3bCqBQdiA19azDKjJEg,Assassins,Assassin
Mx4rwPznZJwpEbGdrcN5Y29ycA,Tools,Tool
Mx4rvViFKJwpEbGdrcN5Y29ycA,Finnish people,FinnishPerson
Mx4rv4jyVpwpEbGdrcN5Y29ycA,Vegetarians,Vegetarian
Mx4rvViyWpwpEbGdrcN5Y29ycA,Laos,LaotianPerson
Mx4rwQrkuJwpEbGdrcN5Y29ycA,Entertainers,Entertainer
Mx4r3lffdLWzEd2AAAAhm0vLxw,Poker players,PokerPlayer
Mx8Ngx4rwEcGC5wpEbGdrcN5Y29ycB4rnFThIlsKEdaAAACQJ5pZBx4rvVj7KJwpEbGdrcN5Y29ycA,Commercial buildings,"[:CollectionIntersection2Fn, :CommercialFacility, :Building]"
Mx4rlyOIRSp4EdiUfwAH6RYvSQ,Choreographers,Choreographer
Mx4rQY8ZfoPDEdaAAAACs0uFOQ,Hot springs,HotSpring
Mx8Ngh4rvW-_IZwpEbGdrcN5Y29ycB4rv5XMb5wpEbGdrcN5Y29ycA,Organists,"[:PlayerOfInstrumentFn, :""Organ-MusicalInstrument""]"
Mx4rREpLmCTbQdeEPsR4RLgaCQ,Drainage basins,DrainageBasin
Mx4rvo6vrZwpEbGdrcN5Y29ycA,Sex workers,SexWorker
Mx4rvVjuaJwpEbGdrcN5Y29ycA,Algorithms,Algorithm
Mx4rvVi9AZwpEbGdrcN5Y29ycA,Hormones,Hormone
Mx4rvVkABJwpEbGdrcN5Y29ycA,Czech people,CzechRepublicPerson
Mx4rvit3I5wpEbGdrcN5Y29ycA,Bibliographies,Bibliography
Mx4rwDgVOZwpEbGdrcN5Y29ycA,Monks,Monk
Mx4rvVqBv5wpEbGdrcN5Y29ycA,Military installations,MilitaryBase-Grounds
Mx4rvViYAJwpEbGdrcN5Y29ycA,Bulgarian people,BulgarianPerson
Mx4rvVkJW5wpEbGdrcN5Y29ycA,Nursing schools,NursingSchool
Mx4rrIFTAlxnEdqAAAACs71DGQ,Choirs,Choir
Mx4rMkM8wqURQdic0fH40JMnqg,Imams,Imam
Mx4rv6tMRpwpEbGdrcN5Y29ycA,Horse races,HorseRacingEvent
Mx4rvnCCKZwpEbGdrcN5Y29ycA,Fugitives,Fugitive
Mx4rvVjRdJwpEbGdrcN5Y29ycA,Korean people,KoreanPerson
Mx4rvVi1y5wpEbGdrcN5Y29ycA,Concert halls,ConcertHall
Mx4rvVjaUZwpEbGdrcN5Y29ycA,Venezuelan people,VenezuelanPerson
Mx4rvVj1i5wpEbGdrcN5Y29ycA,Plains,Plain-Topographical
Mx4rvumfE5wpEbGdrcN5Y29ycA,Battalions,Battalion-MilitaryEchelon
Mx4rs-k-9iTfQdeJoOZ-GXENMA,Psychiatric hospitals,PsychiatricHospital
Mx4rv6NB4pwpEbGdrcN5Y29ycA,Fascists,Fascist
Mx4rvVjiX5wpEbGdrcN5Y29ycA,Industrial buildings,FactoryBuilding
Mx8Ngh4rvW-_IZwpEbGdrcN5Y29ycB4rwPR06JwpEbGdrcN5Y29ycA,Trumpeters,"[:PlayerOfInstrumentFn, :Trumpet]"
Mx4rYuJSpim5QdiM9KtlscmNow,Revolutionaries,Revolutionary
Mx4rwQwwL5wpEbGdrcN5Y29ycA,Opera houses,OperaHouse
Mx4rvViHn5wpEbGdrcN5Y29ycA,Egyptian people,EgyptianPerson
Mx4rvViNwZwpEbGdrcN5Y29ycA,Romanian people,RomanianPerson
Mx4rvxAGhZwpEbGdrcN5Y29ycA,Dynasties,DynasticFamily
Mx4rwQBJX5wpEbGdrcN5Y29ycA,Movements,IdeologicalOrganization
Mx4rvViV3pwpEbGdrcN5Y29ycA,Nurses,Nurse
Mx4rwQwoOJwpEbGdrcN5Y29ycA,State parks,USStatePark
Mx4rvViOjpwpEbGdrcN5Y29ycA,Professional associations,ProfessionalAssociation
Mx4rwEC-wZwpEbGdrcN5Y29ycA,Credit unions,CreditUnion
Mx4rvOL_5OWEQdiVDMvNwm2yFA,Treasurers,Treasurer-Position
Mx4rvmCrpZwpEbGdrcN5Y29ycA,Networks,PathArtifactSystem
Mx4rwDDErJwpEbGdrcN5Y29ycA,Tests,SpecifiedTest-CW
Mx4rvViJ0pwpEbGdrcN5Y29ycA,Coins,Coin-Currency
Mx8Ngh4rwBtg95wpEbGdrcN5Y29ycB4rwQr8hZwpEbGdrcN5Y29ycA,Pacifists,"[:BelieverFn, :Pacifism]"
Mx4rfpHItskhEdmAAAACs6hRjg,Astrologers,Astrologer
Mx8Ngh4rvW-_IZwpEbGdrcN5Y29ycB4rvVjf7JwpEbGdrcN5Y29ycA,Keyboardists,"[:PlayerOfInstrumentFn, :""Keyboard-MusicalInstrument""]"
Mx4rvvutxJwpEbGdrcN5Y29ycA,Chief executives,ChiefExecutiveOfficer
Mx4rwO0V35wpEbGdrcN5Y29ycA,Ukrainian people,UkrainianPerson
Mx4rvWAmAJwpEbGdrcN5Y29ycA,Cameras,Camera
Mx4rJjumdhVRQdiRIeGWZlNQog,Rebels,Rebel
Mx4rvViaI5wpEbGdrcN5Y29ycA,Researchers,Researcher
Mx4rvVjuzJwpEbGdrcN5Y29ycA,Army personnel,ArmyPersonnel
Mx4rq3lF1hlJQdiNGqwKMsLw5A,Survivors,Survivor
Mx4rvViohZwpEbGdrcN5Y29ycA,Sprinters,Sprinter
Mx4roQ_npsi4EdmAAAACs6hRjg,Marshals,Marshal-CommissionedOfficer
Mx4rbVfkVuiFEdedVwACs6hcsw,Baptists,BaptistPerson
Mx4rvnE6KJwpEbGdrcN5Y29ycA,Bodybuilders,Bodybuilder
Mx4rvVjKWpwpEbGdrcN5Y29ycA,Dictionaries,Dictionary
Mx4rvViNdZwpEbGdrcN5Y29ycA,Chilean people,ChileanPerson
Mx4rwLrAvJwpEbGdrcN5Y29ycA,Military vehicles,MilitaryVehicle
Mx4rvViJsZwpEbGdrcN5Y29ycA,Fairy tales,Fable
Mx4rvgD3bpwpEbGdrcN5Y29ycA,Explosions,Explosion
Mx4r8xV4ujAUQdiRwNh88htQzg,Regents,Regent
Mx4rvVjywJwpEbGdrcN5Y29ycA,Nightclubs,NightClub
Mx4rvVkBWpwpEbGdrcN5Y29ycA,Engineers,Engineer
Mx4rmzpNxNnXQdiKsPrBUb6i-A,Professorships,Professorship
Mx4rvXTNFZwpEbGdrcN5Y29ycA,Scandals,Scandal
Mx4rGftzplxcEdqAAAACs71DGQ,Chaplains,Chaplain
Mx4rvWNwLZwpEbGdrcN5Y29ycA,Insurance companies,InsuranceCompany
Mx4r_QItpk1AQdmXyb0GoTXPSA,Technology companies,TechnologyCompany
Mx4rvmoRS5wpEbGdrcN5Y29ycA,Serial killers,SerialKiller
Mx4rvVicspwpEbGdrcN5Y29ycA,Curators,MuseumCurator
Mx4rvViqMpwpEbGdrcN5Y29ycA,Projects,Project
Mx4rn2WLupUWEdqAAAACs6hRXg,Suspension bridges,SuspensionBridge
Mx4rvVjoeJwpEbGdrcN5Y29ycA,Filipino people,PhilippinesPerson
Mx8Ngh4rwQwVUJwpEbGdrcN5Y29ycB4rveai1ZwpEbGdrcN5Y29ycA,Male models,"[:MaleFn, :ProfessionalModel]"
Mx4rQq3Xt64vTWiz3ZRv-iybFQ,Mixed drinks,MixedDrink
Mx4rwQB8kpwpEbGdrcN5Y29ycA,Gates,Gate
Mx8Ngh4rwBtg95wpEbGdrcN5Y29ycB4rvVjUXpwpEbGdrcN5Y29ycA,Socialists,"[:BelieverFn, :Socialism]"
Mx4rQq_n4TdvQRmb_l5j4QW1LQ,Theories,TheoreticalConstruct
Mx4rvV_WHZwpEbGdrcN5Y29ycA,Role-playing games,RolePlayingGame
Mx4rvVkI_ZwpEbGdrcN5Y29ycA,Portuguese people,PortuguesePerson
Mx4rvVi1mJwpEbGdrcN5Y29ycA,Navy personnel,NavyPersonnel
Mx4rvgDFxZwpEbGdrcN5Y29ycA,Wilderness areas,WildernessArea
Mx4rv-2R7JwpEbGdrcN5Y29ycA,Slaves,Slave
Mx4rT7RWmL0_QdeQbZpwe0RD3A,Nuclear physicists,NuclearScientist
Mx4rvrjV7pwpEbGdrcN5Y29ycA,Archaeologists,Archaeologist
Mx4rqlSPpIcwQdeZ8dyB_bFKew,Fire departments,FireDepartment
Mx4ri_0OksBzQdeQsOcob03yzg,Drug traffickers,DrugTrafficker
Mx4rvViddZwpEbGdrcN5Y29ycA,Astronauts,Astronaut
Mx4rvs83fZwpEbGdrcN5Y29ycA,Fountains,Fountain-Artificial
Mx4rvVjXzZwpEbGdrcN5Y29ycA,Computers,Computer
Mx4rvVowaJwpEbGdrcN5Y29ycA,Foundations,FoundationOrganization
Mx4rwQBaCpwpEbGdrcN5Y29ycA,Horn players,HornPlayer
Mx4rv5FimZwpEbGdrcN5Y29ycA,Symphonies,Symphony
Mx4rvVkEW5wpEbGdrcN5Y29ycA,Goods,PartiallyTangibleProduct
Mx4rv33BppwpEbGdrcN5Y29ycA,Hamlets,Village
Mx4rxLwPEBPHQdiOxIH5gWCidg,Critics,Critic
Mx4rvWayzZwpEbGdrcN5Y29ycA,Cattle,Cattle
Mx4rDoU8Yv9ZQdeD0YhJ2FeKpg,Croatian people,CroatianPerson
Mx8Ngh4rvkpzWpwpEbGdrcN5Y29ycB4rvVkEdJwpEbGdrcN5Y29ycA,Motorcycle manufacturers,"[:ManufacturerFn, :Motorcycle]"
Mx4rwQrhWpwpEbGdrcN5Y29ycA,Rifles,Rifle
Mx4rvVjj6pwpEbGdrcN5Y29ycA,Mobile phones,CellularTelephone
Mx4rvVjw85wpEbGdrcN5Y29ycA,Naval ships,ModernNavalShip
Mx4rvVjhSZwpEbGdrcN5Y29ycA,Farmers,Farmer
Mx4reDFjPqRUQdiJNIYwXGW4HQ,Gamblers,Gambler
Mx4rvVzYvpwpEbGdrcN5Y29ycA,Cooperatives,CooperativeOrganization
Mx4rPcOogfRgSYelpn-qt6raXg,Squash players,SquashPlayer
Mx4rv3BXzZwpEbGdrcN5Y29ycA,Summer camps,Camp-Recreational
Mx4rX6HCOqOEQdiA6cuInoHlow,Libertarians,Libertarian
Mx4rwQCZhZwpEbGdrcN5Y29ycA,Aircraft carriers,AircraftCarrier
Mx4rwP1Lc5wpEbGdrcN5Y29ycA,Dental schools,DentalSchool
Mx4rvVjuY5wpEbGdrcN5Y29ycA,Cells,Cell
Mx4rwG_1cJwpEbGdrcN5Y29ycA,Agnostics,ReligiousAgnostic
Mx4rvVkB3ZwpEbGdrcN5Y29ycA,Accountants,Accountant
Mx4rvVjGEpwpEbGdrcN5Y29ycA,Colombian people,ColombianPerson
Mx4rvsHI_ZwpEbGdrcN5Y29ycA,Marxists,Marxist
Mx4rUEZKOqt9QdiYdara-7o1ZA,Toll roads,TollRoad
Mx8Ngh4r3RaNMNjOQdee6OYdnYqdGB4rvVigNJwpEbGdrcN5Y29ycA,Gold mines,"[:MineFn, :Gold]"
Mx4rvtGrlZwpEbGdrcN5Y29ycA,Countesses,Countess
Mx4rvViNy5wpEbGdrcN5Y29ycA,Political organizations,PoliticalOrganization
Mx4r1VKBbji8Ed2AAAACs6hRXg,Documents,Document
Mx4rwQCSj5wpEbGdrcN5Y29ycA,Tall ships,TallShip
Mx4rvViGYZwpEbGdrcN5Y29ycA,Fjords,Fjord
Mx4rvWsP2pwpEbGdrcN5Y29ycA,Comic strips,ComicStrip
Mx4rvW_VwpwpEbGdrcN5Y29ycA,Animated films,AnimatedMovie
Mx4rvViE25wpEbGdrcN5Y29ycA,Toys,Toy
Mx4r9ingvvfbEdmAAAACs6hO_g,Wildlife sanctuaries,AnimalSanctuary
Mx4rvViOBJwpEbGdrcN5Y29ycA,Rocks,StoneStuff
Mx4rv9T_YJwpEbGdrcN5Y29ycA,Bowls,BowlingActivity
Mx4rviAfdpwpEbGdrcN5Y29ycA,Aircraft engines,AircraftEngine
Mx4rcAmbiMb8EdmAAAACs6hRjg,Concepts,Concept
Mx4rvVi9i5wpEbGdrcN5Y29ycA,Foods,Food
Mx4rwFNlP5wpEbGdrcN5Y29ycA,Pirates,Pirate-Sailor
Mx4rdUzR9nSwEdaAAACgyZzFrg,Genres,ObjectTypeByStyle
Mx4rD1Ky4grWEdaAAABQ2sS97g,Acids,ChemicallyAcidicSubstance
Mx4rvVj-ypwpEbGdrcN5Y29ycA,Columnists,Journalist
Mx4rvVj9FZwpEbGdrcN5Y29ycA,Uruguayan people,UruguayanPerson
Mx4rkc81NMsHEdmAAAACs6hRjg,Paleontologists,Paleontologist
Mx4rvVizq5wpEbGdrcN5Y29ycA,Dialects,LanguageDialect
Mx4rvVio15wpEbGdrcN5Y29ycA,Grammar schools,ElementarySchool
Mx4rv4J3IZwpEbGdrcN5Y29ycA,Chapels,Chapel
Mx4rvfrJZpwpEbGdrcN5Y29ycA,Oil refineries,OilRefinery
Mx4rvmIcyZwpEbGdrcN5Y29ycA,Biographers,Biographer
Mx4rvVimdJwpEbGdrcN5Y29ycA,Primates,Primate
Mx4rvkb6BZwpEbGdrcN5Y29ycA,Voice actors,Actor-Voice
Mx4rvgD19pwpEbGdrcN5Y29ycA,Covered bridges,CoveredBridge
Mx4rvViFrpwpEbGdrcN5Y29ycA,Opera companies,OperaCompany
Mx4rvViVwZwpEbGdrcN5Y29ycA,Automobiles,Automobile
Mx4rvxwC-ZwpEbGdrcN5Y29ycA,Numbers,Number-General
Mx4rvVjI85wpEbGdrcN5Y29ycA,Estuaries,Estuary
Mx4rvVjxuZwpEbGdrcN5Y29ycA,Service companies,CommercialServiceOrganization
Mx4rvVjVYZwpEbGdrcN5Y29ycA,Expressways,Highway
